StudyID;SampleID;ESID;CaseID_Count;2_Author;3_Year;interval;timepoints;10_Size;11_Mage;16_CNT;17_Eth;18_Female;Negative/Positive+LS;30_Covid;31_WBm;33_Relt1;34_Relt;avg_rel;WBmi;WBsdi;WBmj;WBsdj;WBcorrij;WBtitj;region;income_level;agem1ic1;agem1ic2;agem1ic3;timelagc;agem2i;corrmean;corrx;es_d;es_dyear;v_d;v_dyear
6219;762191;169;1;Luijten et al.;2023;1-2;2;607;13,7;Netherlands;White/European;0,53;0;no;Other;0,91;0,92;0,92;3,52;0,99;3,53;0,95;0,59;1;Europe;High income;-0,02;0,0004;-8E-06;0,01;14,7;0,524095238;0,59;0,01010101;0,01010101;0,00135099;0,00135099
6272;762720;170;1;Lyons & Jiang;2021;1-2;2;664;13;U.S.;White/European;0,5;0;no;"Mental Health Continuum–Short Form (MHC-SF; Keyes, 2005)";0,81;0,85;0,83;3,84;0,92;3,85;0,97;0,55;0,5;North America;High income;-0,72;0,5184;-0,373248;-0,49;13,5;0,524095238;0,55;0,010869565;0,02173913;0,001355511;0,005422043
6313;763130;171;4;Maciejewski et al.;2015;1-2;5;205;13,31;Netherlands;Not specified;0,43;0;no;"Mental Health Continuum–Short Form (MHC-SF; Keyes, 2005)";0,86;0,96;0,91;3,21;2,23;3,05;2,14;0,39;1;Europe;High income;-0,41;0,1681;-0,068921;0,01;14,31;0,524095238;0,39;-0,071748879;-0,071748879;0,005963775;0,005963775
6313;763130;172;4;Maciejewski et al.;2015;2-3;5;205;13,31;Netherlands;Not specified;0,43;0;no;"Mental Health Continuum–Short Form (MHC-SF; Keyes, 2005)";0,86;0,96;0,91;3,05;2,14;2,78;2,14;0,53;1;Europe;High income;-0,41;0,1681;-0,068921;0,01;14,31;0,524095238;0,53;-0,126168224;-0,126168224;0,004624191;0,004624191
6313;763130;173;4;Maciejewski et al.;2015;3-4;5;205;13,31;Netherlands;Not specified;0,43;0;no;"Mental Health Continuum–Short Form (MHC-SF; Keyes, 2005)";0,86;0,96;0,91;2,78;2,14;2,72;2,06;0,55;1;Europe;High income;-0,41;0,1681;-0,068921;0,01;14,31;0,524095238;0,55;-0,028037383;-0,028037383;0,004392161;0,004392161
6313;763130;174;4;Maciejewski et al.;2015;4-5;5;205;13,31;Netherlands;Not specified;0,43;0;no;"Mental Health Continuum–Short Form (MHC-SF; Keyes, 2005)";0,86;0,96;0,91;2,72;2,06;2,4;1,71;0,56;1;Europe;High income;-0,41;0,1681;-0,068921;0,01;14,31;0,524095238;0,56;-0,155339806;-0,155339806;0,004351538;0,004351538
6313;763131;175;4;Maciejewski et al.;2015;1-2;5;269;13,31;Netherlands;Not specified;0,43;0;no;Other;0,86;0,96;0,91;2,72;1,8;2,5;2;0,39;1;Europe;High income;-0,41;0,1681;-0,068921;0,01;14,31;0,524095238;0,39;-0,122222222;-0,122222222;0,004563082;0,004563082
6313;763131;176;4;Maciejewski et al.;2015;2-3;5;269;13,31;Netherlands;Not specified;0,43;0;no;Other;0,86;0,96;0,91;2,5;2;2,25;1,9;0,53;1;Europe;High income;-0,41;0,1681;-0,068921;0,01;14,31;0,524095238;0,53;-0,125;-0,125;0,003523467;0,003523467
6313;763131;177;4;Maciejewski et al.;2015;3-4;5;269;13,31;Netherlands;Not specified;0,43;0;no;Other;0,86;0,96;0,91;2,25;1,9;2,33;2,03;0,55;1;Europe;High income;-0,41;0,1681;-0,068921;0,01;14,31;0,524095238;0,55;0,042105263;0,042105263;0,00334902;0,00334902
6313;763131;178;4;Maciejewski et al.;2015;4-5;5;269;13,31;Netherlands;Not specified;0,43;0;no;Other;0,86;0,96;0,91;2,33;2,03;2,06;1,65;0,56;1;Europe;High income;-0,41;0,1681;-0,068921;0,01;14,31;0,524095238;0,56;-0,133004926;-0,133004926;0,003304257;0,003304257
6345;763450;179;1;Magson et al.;2021;1-2;2;248;14,4;Australia;Other;0,51;0;yes;"Mental Health Continuum–Short Form (MHC-SF; Keyes, 2005)";0,91;0,92;0,92;5,57;0,99;5,01;1,14;0,64;1,5;Oceania;High income;0,68;0,4624;0,314432;0,51;15,9;0,524095238;0,64;-0,565656566;-0,377104377;0,003548321;0,001577032
6346;763460;180;3;Magson et al.;2023;1-2;4;528;11,19;Australia;White/European;0,5;0;no;"Mental Health Continuum–Short Form (MHC-SF; Keyes, 2005)";0,9;0,92;0,91;5,65;1;5,62;1,08;0,56;0,99;Oceania;High income;-2,53;6,4009;-16,194277;0;12,18;0,524095238;0,56;-0,03;-0,03030303;0,001667519;0,001701376
6346;763460;181;3;Magson et al.;2023;2-3;4;528;11,19;Australia;White/European;0,5;0;no;"Mental Health Continuum–Short Form (MHC-SF; Keyes, 2005)";0,9;0,92;0,91;5,62;1,08;5,49;1,11;0,59;0,99;Oceania;High income;-2,53;6,4009;-16,194277;0;12,18;0,524095238;0,59;-0,12037037;-0,121586233;0,001566751;0,001598562
6346;763460;182;3;Magson et al.;2023;3-4;4;528;11,19;Australia;White/European;0,5;0;no;"Mental Health Continuum–Short Form (MHC-SF; Keyes, 2005)";0,9;0,92;0,91;5,49;1,11;5,3;1,11;0,62;0,99;Oceania;High income;-2,53;6,4009;-16,194277;0;12,18;0,524095238;0,62;-0,171171171;-0,172900173;0,00146714;0,001496929
6452;764520;183;2;Marcionetti & Rossier;2021;1-2;3;357;13,32;Swiss;White/European;0,48;0;no;"Mental Health Continuum–Short Form (MHC-SF; Keyes, 2005)";0,85;0,88;0,86;24,86;6,02;24,35;6,04;0,52;0,75;Europe;High income;-0,4;0,16;-0,064;-0,24;14,07;0,524095238;0,52;-0,084717608;-0,112956811;0,002699128;0,004798449
6452;764520;184;2;Marcionetti & Rossier;2021;2-3;3;357;13,32;Swiss;White/European;0,48;0;no;"Mental Health Continuum–Short Form (MHC-SF; Keyes, 2005)";0,85;0,88;0,86;24,35;6,04;24,22;6,16;0,57;0,66;Europe;High income;-0,4;0,16;-0,064;-0,33;13,98;0,524095238;0,57;-0,021523179;-0,032610877;0,002409612;0,005531709
6484;764840;185;2;Marques et al.;2013;1-2;3;327;16,28;Portugal;Not specified;0,58;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,87;0,86;0,86;30,12;6,84;30,05;6,72;0,67;0,5;Europe;High income;2,56;6,5536;16,777216;-0,49;16,78;0,524095238;0,67;-0,010233918;-0,020467836;0,002018509;0,008074035
6484;764840;186;2;Marques et al.;2013;2-3;3;327;16,28;Portugal;Not specified;0,58;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,87;0,86;0,86;30,05;6,72;29,86;6,15;0,53;0,5;Europe;High income;2,56;6,5536;16,777216;-0,49;16,78;0,524095238;0,53;-0,02827381;-0,056547619;0,00287584;0,01150336
6485;764850;187;2;Marques et al.;2011;1-2;3;367;11,78;Portugal;Not specified;0,53;0;no;Other;0,89;0,86;0,88;29,77;6,96;30,23;7,12;0,56;1;Europe;High income;-1,94;3,7636;-7,301384;0,01;12,78;0,524095238;0,56;0,066091954;0,066091954;0,002403771;0,002403771
6485;764850;188;2;Marques et al.;2011;2-3;3;367;11,78;Portugal;Not specified;0,53;0;no;Other;0,89;0,86;0,88;30,23;7,12;29,48;6,86;0,53;1;Europe;High income;-1,94;3,7636;-7,301384;0,01;12,78;0,524095238;0,53;-0,105337079;-0,105337079;0,002576425;0,002576425
6559;765590;189;1;Mason & Spoth;2011;1-2;2;208;11,34;U.S.;Not specified;0,52;0;no;Other;0,89;0,85;0,87;4,4;0,88;4,35;0,92;0,49;2;North America;High income;-2,38;5,6644;-13,481272;1,01;13,34;0,524095238;0,49;-0,056818182;-0,028409091;0,004911607;0,001227902
6578;765780;190;1;Matić & Musil;2023;1-2;2;441;14,9;Croatia;Not specified;0,55;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,7;0,85;0,77;79,78;15,12;78,76;16,66;0,43;2;Europe;High income;1,18;1,3924;1,643032;1,01;16,9;0,524095238;0,43;-0,067460317;-0,033730159;0,002590194;0,000647548
6774;767740;191;2;Meade & Dowswell;2016;1-2;3;403;13,3;Australia;Middle Easters;0,56;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,84;0,85;0,84;39,27;6,72;38,68;5,94;;1;Oceania;High income;-0,42;0,1764;-0,074088;0,01;14,3;0,524095238;0,524095238;-0,087797619;-0,087797619;0,002371374;0,002371374
6774;767740;192;2;Meade & Dowswell;2016;2-3;3;403;13,3;Australia;Middle Easters;0,56;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,84;0,85;0,84;38,68;5,94;38,8;5,98;;1;Oceania;High income;-0,42;0,1764;-0,074088;0,01;14,3;0,524095238;0,524095238;0,02020202;0,02020202;0,002362317;0,002362317
6908;769080;193;1;Mikkelsen et al.;2022;1-2;2;696;14,5;Norway;White/European;0,68;0;yes;Satisfaction with life scale ( Diener et al., 1985);0,82;0,85;0,84;46,1;8,6;42,7;8,1;;0,75;Europe;High income;0,78;0,6084;0,474552;-0,24;15,25;0,524095238;0,524095238;-0,395348837;-0,527131783;0,001479827;0,002630804
6971;769710;194;1;Mitchell et al.;2020;1-2;2;132;16,1;New Zealand;White/European;0,65;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,85;0,86;0,86;23;6,26;22,54;6,69;;1;Oceania;High income;2,38;5,6644;13,481272;0,01;17,1;0,524095238;0,524095238;-0,073482428;-0,073482428;0,007231131;0,007231131
7412;874120;195;2;Nießen et al.;2023;1-2;3;1536;15,5;Germany;Not specified;0,45;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,82;0,85;0,84;7,62;1,59;7,73;1,6;0,35;1;Europe;High income;1,78;3,1684;5,639752;0,01;16,5;0,524095238;0,35;0,06918239;0,06918239;0,000847912;0,000847912
7412;874120;196;2;Nießen et al.;2023;2-3;3;1536;15,5;Germany;Not specified;0,45;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,82;0,85;0,84;7,73;1,6;7,58;1,55;0,42;1;Europe;High income;1,78;3,1684;5,639752;0,01;16,5;0,524095238;0,42;-0,09375;-0,09375;0,000758069;0,000758069
7544;875440;197;2;O'Donnell et al.;2022;1-2;3;706;12,2;New Zealand;White/European;0,49;0;no;Other;0,84;0,9;0,87;4,18;0,56;4,07;0,56;0,53;1;Oceania;High income;-1,52;2,3104;-3,511808;0,01;13,2;0,524095238;0,53;-0,196428571;-0,196428571;0,001358771;0,001358771
7544;875440;198;2;O'Donnell et al.;2022;2-3;3;706;12,2;New Zealand;White/European;0,49;0;no;Other;0,84;0,9;0,87;4,07;0,56;4;0,65;0,6;1;Oceania;High income;-1,52;2,3104;-3,511808;0,01;13,2;0,524095238;0,6;-0,125;-0,125;0,00114421;0,00114421
7544;875441;199;2;O'Donnell et al.;2022;1-2;3;666;14,37;New Zealand;White/European;0,56;0;no;Other;0,83;0,87;0,85;4,01;0,54;3,94;0,58;0,66;1;Oceania;High income;0,65;0,4225;0,274625;0,01;15,37;0,524095238;0,66;-0,12962963;-0,12962963;0,001033637;0,001033637
7544;875441;200;2;O'Donnell et al.;2022;2-3;3;666;14,37;New Zealand;White/European;0,56;0;no;Other;0,83;0,87;0,85;3,94;0,58;3,69;0,6;0,67;1;Oceania;High income;0,65;0,4225;0,274625;0,01;15,37;0,524095238;0,67;-0,431034483;-0,431034483;0,001130474;0,001130474
7663;876630;201;1;Oriol & Miranda;2024;1-2;2;479;10,74;Spain;Not specified;0,55;0;no;Other;0,82;0,81;0,81;8,71;1,19;8,53;1,28;0,47;1;Europe;High income;-2,98;8,8804;-26,463592;0,01;11,74;0,524095238;0,47;-0,151260504;-0,151260504;0,002236826;0,002236826
7663;876631;202;1;Oriol & Miranda;2024;1-2;2;479;10,74;Spain;Not specified;0,55;0;no;Other;0,78;0,77;0,78;8,6;1,13;8,48;1,24;0,41;1;Europe;High income;-2,98;8,8804;-26,463592;0,01;11,74;0,524095238;0,41;-0,10619469;-0,10619469;0,002475237;0,002475237
7663;876632;203;1;Oriol & Miranda;2024;1-2;2;503;13,41;Spain;Not specified;0,55;0;no;Satisfaction with life scale ( Diener et al., 1985);0,82;0,81;0,81;7,73;1,39;7,57;1,35;0,59;1;Europe;High income;-0,31;0,0961;-0,029791;0,01;14,41;0,524095238;0,59;-0,115107914;-0,115107914;0,001643389;0,001643389
7663;876633;204;1;Oriol & Miranda;2024;1-2;2;503;13,41;Spain;Not specified;0,55;0;no;One-item life satisfaction;0,78;0,77;0,78;7,83;1,35;7,63;1,39;0,53;1;Europe;High income;-0,31;0,0961;-0,029791;0,01;14,41;0,524095238;0,53;-0,148148148;-0,148148148;0,001890604;0,001890604
7804;878040;205;1;Papaioannou & Siskos;2008;1-2;2;572;13;Greek;Not specified;0,52;0;no;Psychological well-being (Ryff & Keyes (1995);0,73;0,82;0,77;3,9;0,5;4;0,7;;0,27;Europe;High income;-0,72;0,5184;-0,373248;-0,72;13,27;0,524095238;0,524095238;0,2;0,740740741;0,001698968;0,023305455
7836;878360;206;2;Park;2022;1-2;3;1917;11;South Korea;Not specified;0,48;0;no;Psychological well-being (Ryff & Keyes (1995);0,79;0,84;0,81;10,33;1,68;10,1;1,82;0,47;1;Asia;High income;-2,72;7,3984;-20,123648;0,01;12;0,524095238;0,47;-0,136904762;-0,136904762;0,000557836;0,000557836
7836;878360;207;2;Park;2022;2-3;3;1917;11;South Korea;Not specified;0,48;0;no;Psychological well-being (Ryff & Keyes (1995);0,79;0,84;0,81;10,1;1,82;9,73;1,82;0,41;1;Asia;High income;-2,72;7,3984;-20,123648;0,01;12;0,524095238;0,41;-0,203296703;-0,203296703;0,000626325;0,000626325
7866;878660;208;2;Parra et al.;2015;1-2;3;136;13,11;Spain;Not specified;0,57;0;no;Other;0,83;0,77;0,8;19,2;3,6;18,1;4,2;;2;Europe;High income;-0,61;0,3721;-0,226981;1,01;15,11;0,524095238;0,524095238;-0,305555556;-0,152777778;0,00734185;0,001835463
7866;878660;209;2;Parra et al.;2015;2-3;3;136;13,11;Spain;Not specified;0,57;0;no;Other;0,83;0,77;0,8;18,1;4,2;17,96;3,96;;2;Europe;High income;-0,61;0,3721;-0,226981;1,01;15,11;0,524095238;0,524095238;-0,033333333;-0,016666667;0,007002684;0,001750671
8145;981450;210;1;Poon et al.;2021;1-2;2;111;17,7;Hong Kong, China;Not specified;0,24;0;no;Other;0,8;0,78;0,79;18,38;6,03;19,86;6,02;0,6;0,33;Asia;High income;3,98;15,8404;63,044792;-0,66;18,03;0,524095238;0,6;0,245439469;0,743755968;0,007478561;0,068673654
8202;982020;211;2;Prati et al.;2021;1-2;3;576;11,31;Italy;White/European;0,49;0;no;Other;0,82;0,88;0,85;4,3;1,03;4,16;1,06;;1;Europe;High income;-2,41;5,8081;-13,997521;0,01;12,31;0,524095238;0,524095238;-0,13592233;-0,13592233;0,001668484;0,001668484
8202;982020;212;2;Prati et al.;2021;2-3;3;576;11,31;Italy;White/European;0,49;0;no;Other;0,82;0,88;0,85;4,16;1,06;4;1,07;;1;Europe;High income;-2,41;5,8081;-13,997521;0,01;12,31;0,524095238;0,524095238;-0,150943396;-0,150943396;0,001672225;0,001672225
8202;982021;213;2;Prati et al.;2021;1-2;3;576;11,31;Italy;White/European;0,49;0;no;Other;0,82;0,88;0,85;4,23;0,91;4,2;0,99;;1;Europe;High income;-2,41;5,8081;-13,997521;0,01;12,31;0,524095238;0,524095238;-0,032967033;-0,032967033;0,001653391;0,001653391
8202;982021;214;2;Prati et al.;2021;2-3;3;576;11,31;Italy;White/European;0,49;0;no;Other;0,82;0,88;0,85;4,2;0,99;4,03;0,99;;1;Europe;High income;-2,41;5,8081;-13,997521;0,01;12,31;0,524095238;0,524095238;-0,171717172;-0,171717172;0,001678043;0,001678043
8834;988340;215;1;Saha et al.;2010;1-2;2;819;10;U.S.;Black;0,63;0;no;Other;0,82;0,85;0,84;4,18;1,15;4,27;0,97;0,49;1;North America;High income;-3,72;13,8384;-51,478848;0,01;11;0,524095238;0,49;0,07826087;0,07826087;0,00124916;0,00124916
8875;988750;216;3;Salmela-Aro & Tuominen-Soini;2010;1-2;4;327;15,01;Finland;Not specified;0,47;0;no;Other;0,88;0,89;0,88;4,41;1,39;4,59;1,34;0,48;0,25;Europe;High income;1,29;1,6641;2,146689;-0,74;15,26;0,524095238;0,48;0,129496403;0,517985612;0,003206069;0,051297109
8875;988750;217;3;Salmela-Aro & Tuominen-Soini;2010;2-3;4;327;15,01;Finland;Not specified;0,47;0;no;Other;0,88;0,89;0,88;4,59;1,34;4,73;1,31;0,56;0,5;Europe;High income;1,29;1,6641;2,146689;-0,49;15,51;0,524095238;0,56;0,104477612;0,208955224;0,002707822;0,010831288
8875;988750;218;3;Salmela-Aro & Tuominen-Soini;2010;3-4;4;327;15,01;Finland;Not specified;0,47;0;no;Other;0,88;0,89;0,88;4,73;1,31;4,75;1,3;0,63;1;Europe;High income;1,29;1,6641;2,146689;0,01;16,01;0,524095238;0,63;0,015267176;0,015267176;0,002263353;0,002263353
8875;988751;219;3;Salmela-Aro & Tuominen-Soini;2010;1-2;4;360;15,01;Finland;Not specified;0,47;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,88;0,89;0,88;4,77;1,34;5,03;1,25;0,7;0,25;Europe;High income;1,29;1,6641;2,146689;-0,74;15,26;0,524095238;0,7;0,194029851;0,776119403;0,001718955;0,02750328
8875;988751;220;3;Salmela-Aro & Tuominen-Soini;2010;2-3;4;360;15,01;Finland;Not specified;0,47;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,88;0,89;0,88;5,03;1,25;4,91;1,22;0,56;0,5;Europe;High income;1,29;1,6641;2,146689;-0,49;15,51;0,524095238;0,56;-0,096;-0,192;0,002457244;0,009828978
8875;988751;221;3;Salmela-Aro & Tuominen-Soini;2010;3-4;4;360;15,01;Finland;Not specified;0,47;0;no;"Students' life satisfaction scale (SLSS; Huebner, 1991)";0,88;0,89;0,88;4,91;1,22;5,01;1,16;0,62;1;Europe;High income;1,29;1,6641;2,146689;0,01;16,01;0,524095238;0,62;0,081967213;0,081967213;0,002120443;0,002120443
8876;988760;222;3;Salmela-Aro & Tynkkynen;2010;1-2;4;327;15;Finland;White/European;0,47;0;no;Satisfaction with life scale ( Diener et al., 1985);0,88;0,89;0,88;4,41;1,39;4,59;1,34;0,48;1;Europe;High income;1,28;1,6384;2,097152;0,01;16;0,524095238;0,48;0,129496403;0,129496403;0,003206069;0,003206069
8876;988760;223;3;Salmela-Aro & Tynkkynen;2010;2-3;4;327;15;Finland;White/European;0,47;0;no;Satisfaction with life scale ( Diener et al., 1985);0,88;0,89;0,88;4,59;1,34;4,73;1,31;0,56;0,5;Europe;High income;1,28;1,6384;2,097152;-0,49;15,5;0,524095238;0,56;0,104477612;0,208955224;0,002707822;0,010831288
8876;988760;224;3;Salmela-Aro & Tynkkynen;2010;3-4;4;327;15;Finland;White/European;0,47;0;no;Satisfaction with life scale ( Diener et al., 1985);0,88;0,89;0,88;4,73;1,31;4,75;1,3;0,63;1;Europe;High income;1,28;1,6384;2,097152;0,01;16;0,524095238;0,63;0,015267176;0,015267176;0,002263353;0,002263353
8876;988761;225;3;Salmela-Aro & Tynkkynen;2010;1-2;4;360;15;Finland;White/European;0,47;0;no;Other;0,88;0,89;0,88;4,77;1,34;5,03;1,25;0,7;1;Europe;High income;1,28;1,6384;2,097152;0,01;16;0,524095238;0,7;0,194029851;0,194029851;0,001718955;0,001718955
8876;988761;226;3;Salmela-Aro & Tynkkynen;2010;2-3;4;360;15;Finland;White/European;0,47;0;no;Other;0,88;0,89;0,88;5,03;1,25;4,91;1,22;0,56;0,5;Europe;High income;1,28;1,6384;2,097152;-0,49;15,5;0,524095238;0,56;-0,096;-0,192;0,002457244;0,009828978
8876;988761;227;3;Salmela-Aro & Tynkkynen;2010;3-4;4;360;15;Finland;White/European;0,47;0;no;Other;0,88;0,89;0,88;4,91;1,22;5,01;1,16;0,62;1;Europe;High income;1,28;1,6384;2,097152;0,01;16;0,524095238;0,62;0,081967213;0,081967213;0,002120443;0,002120443
8880;988800;228;1;Salonna et al.;2008;1-2;2;359;17;Slovakia;Other;0,56;0;no;Other;0,82;0,85;0,84;2,4;0,9;2,8;1,3;;4;Europe;High income;3,28;10,7584;35,287552;3,01;21;0,524095238;0,524095238;0,444444444;0,111111111;0,002926393;0,0001829
8880;988801;229;1;Salonna et al.;2008;1-2;2;479;17;Slovakia;Other;0,56;0;no;"Student's life satisfaction scale (SLSS; Huebner, 1991)";0,82;0,85;0,84;2,4;0,9;2,9;1,3;;4;Europe;High income;3,28;10,7584;35,287552;3,01;21;0,524095238;0,524095238;0,555555556;0,138888889;0,00230925;0,000144328
8903;989030;230;2;Sánchez-Álvarez et al.;2015;1-2;3;269;13,26;Spain;Not specified;0,54;0;no;Satisfaction with life scale ( Diener et al., 1985);0,84;0,87;0,86;4,82;1,41;4,9;1,27;0,57;1;Europe;High income;-0,46;0,2116;-0,097336;0,01;14,26;0,524095238;0,57;0,056737589;0,056737589;0,00320301;0,00320301
8903;989030;231;2;Sánchez-Álvarez et al.;2015;2-3;3;269;13,26;Spain;Not specified;0,54;0;no;Satisfaction with life scale ( Diener et al., 1985);0,84;0,87;0,86;4,9;1,27;4,9;1,25;0,54;1;Europe;High income;-0,46;0,2116;-0,097336;0,01;14,26;0,524095238;0,54;0;0;0,003420074;0,003420074
8903;989031;232;2;Sánchez-Álvarez et al.;2015;1-2;3;269;13,26;Spain;Not specified;0,54;0;no;Satisfaction with life scale ( Diener et al., 1985);0,81;0,77;0,79;3,44;0,69;3,47;0,65;0,49;1;Europe;High income;-0,46;0,2116;-0,097336;0,01;14,26;0,524095238;0,49;0,043478261;0,043478261;0,003795335;0,003795335
8903;989031;233;2;Sánchez-Álvarez et al.;2015;2-3;3;269;13,26;Spain;Not specified;0,54;0;no;Satisfaction with life scale ( Diener et al., 1985);0,81;0,77;0,79;3,47;0,65;3,4;0,58;0,47;1;Europe;High income;-0,46;0,2116;-0,097336;0,01;14,26;0,524095238;0,47;-0,107692308;-0,107692308;0,003962077;0,003962077
8903;989032;234;2;Sánchez-Álvarez et al.;2015;1-2;3;269;13,26;Spain;Not specified;0,54;1;no;Satisfaction with life scale ( Diener et al., 1985);0,79;0,79;0,79;2,26;0,64;2,24;0,64;0,44;1;Europe;High income;-0,46;0,2116;-0,097336;0,01;14,26;0,524095238;0,44;-0,03125;-0,03125;0,004165384;0,004165384
8903;989032;235;2;Sánchez-Álvarez et al.;2015;2-3;3;269;13,26;Spain;Not specified;0,54;1;no;Satisfaction with life scale ( Diener et al., 1985);0,79;0,79;0,79;2,24;0,64;2,35;0,64;0,5;1;Europe;High income;-0,46;0,2116;-0,097336;0,01;14,26;0,524095238;0,5;0,171875;0,171875;0,003772381;0,003772381
8904;989040;236;2;Sanchez-Alvarez et al.;2019;1-2;3;570;13,8;Spain;Not specified;0,51;0;no;Satisfaction with life scale ( Diener et al., 1985);0,81;0,85;0,83;4,92;1,25;4,95;1,23;0,5;1;Europe;High income;0,08;0,0064;0,000512;0,01;14,8;0,524095238;0,5;0,024;0,024;0,001754891;0,001754891
8904;989040;237;2;Sanchez-Alvarez et al.;2019;2-3;3;570;13,8;Spain;Not specified;0,51;0;no;Satisfaction with life scale ( Diener et al., 1985);0,81;0,85;0,83;4,95;1,23;5,01;1,19;0,54;1;Europe;High income;0,08;0,0064;0,000512;0,01;14,8;0,524095238;0,54;0,048780488;0,048780488;0,001616122;0,001616122
8904;989041;238;2;Sanchez-Alvarez et al.;2019;1-2;3;570;13,8;Spain;Not specified;0,51;0;no;Other;0,81;0,79;0,8;3,48;0,68;3,52;0,64;0,45;1;Europe;High income;0,08;0,0064;0,000512;0,01;14,8;0,524095238;0,45;0,058823529;0,058823529;0,00193286;0,00193286
8904;989041;239;2;Sanchez-Alvarez et al.;2019;2-3;3;570;13,8;Spain;Not specified;0,51;0;no;Other;0,81;0,79;0,8;3,52;0,64;3,51;0,62;0,47;1;Europe;High income;0,08;0,0064;0,000512;0,01;14,8;0,524095238;0,47;-0,015625;-0,015625;0,001859863;0,001859863
8904;989042;240;2;Sanchez-Alvarez et al.;2019;1-2;3;570;13,8;Spain;Not specified;0,51;1;no;Other;0,81;0,83;0,82;2,22;0,68;2,21;0,64;0,4;1;Europe;High income;0,08;0,0064;0,000512;0,01;14,8;0,524095238;0,4;-0,014705882;-0,014705882;0,002105453;0,002105453
8904;989042;241;2;Sanchez-Alvarez et al.;2019;2-3;3;570;13,8;Spain;Not specified;0,51;1;no;Other;0,81;0,83;0,82;2,21;0,64;2,33;0,68;0,5;1;Europe;High income;0,08;0,0064;0,000512;0,01;14,8;0,524095238;0,5;0,1875;0,1875;0,001785225;0,001785225
9112;1091120;242;1;Seaton et al.;2006;1-2;2;224;14;U.S.;Black;0,6;0;no;Satisfaction with life scale ( Diener et al., 1985);0,85;0,85;0,85;3,63;0,53;3,62;0,53;0,55;1;North America;High income;0,28;0,0784;0,021952;0,01;15;0,524095238;0,55;-0,018867925;-0,018867925;0,004018652;0,004018652
9235;1092350;243;1;Shek;2007;1-2;2;3017;12,65;China;Asian;0,55;0;No;"Positive affect (PANAS;Watson et al., 1988)";0,8;0,84;0,82;14,19;3,1;14,29;3,06;;1;Asia;Upper middle income;-1,07;1,1449;-1,225043;0,01;13,65;0,524095238;0,524095238;0,032258065;0,032258065;0,000315655;0,000315655
9235;1092351;244;1;Shek;2007;1-2;2;1331;14,16;China;Asian;0,55;0;no;"Negative affect (PANAS;Watson et al., 1988)";0,8;0,84;0,82;14,16;3,1;14,36;3,11;;1;Asia;Upper middle income;0,44;0,1936;0,085184;0,01;15,16;0,524095238;0,524095238;0,064516129;0,064516129;0,000716672;0,000716672
9235;1092352;245;1;Shek;2007;1-2;2;1670;14,21;China;Asian;0,55;0;no;Satisfaction with life scale ( Diener et al., 1985);0,8;0,84;0,82;14,21;3,1;14,23;3,04;;1;Asia;Upper middle income;0,49;0,2401;0,117649;0,01;15,21;0,524095238;0,524095238;0,006451613;0,006451613;0,000569958;0,000569958
9243;1092430;246;3;Shek & Li;2016;1-2;4;3328;12,59;China;Not specified;;0;no;"Positive affect (PANAS;Watson et al., 1988)";0,84;0,87;0,86;19,83;5,37;19,18;5,43;0,568;1;Asia;Upper middle income;-1,13;1,2769;-1,442897;0,01;13,59;0,524095238;0,568;-0,121042831;-0,121042831;0,000261817;0,000261817
9243;1092430;247;3;Shek & Li;2016;2-3;4;3328;12,59;China;Not specified;;0;no;"Positive affect (PANAS;Watson et al., 1988)";0,84;0,87;0,86;19,18;5,43;18,9;5,27;0,59;1;Asia;Upper middle income;-1,13;1,2769;-1,442897;0,01;13,59;0,524095238;0,59;-0,051565378;-0,051565378;0,000246794;0,000246794
9243;1092430;248;3;Shek & Li;2016;3-4;4;3328;12,59;China;Not specified;;0;no;"Positive affect (PANAS;Watson et al., 1988)";0,84;0,87;0,86;18,9;5,27;18,54;5,27;0,593;1;Asia;Upper middle income;-1,13;1,2769;-1,442897;0,01;13,59;0,524095238;0,593;-0,068311195;-0,068311195;0,000245292;0,000245292
9248;1092480;249;2;Shek & Liu;2014;1-2;3;3325;12,59;China;Asian;46,3;0;no;"Negative affect (PANAS;Watson et al., 1988)";0,85;0,87;0,86;3,96;1,08;3,83;1,06;;1;Asia;Upper middle income;-1,13;1,2769;-1,442897;0,01;13,59;0,524095238;0,524095238;-0,12037037;-0,12037037;0,000288437;0,000288437
